model_code|version_name|version_code|spec_category|spec_category_vn|spec_key|spec_key_vn|spec_value|spec_unit|source_document|source_url|source_page|source_bbox|source_block_id|confidence
VF 5|VF 5||exterior|Ngoại thất|Đuôi xe|Đuôi xe|Thiết kế vuông vức, tối giản; điểm nhấn là dải chữ V được làm từ chất liệu phản quang. Được trang bị đầy đủ hệ thống cảm biến đỗ xe và camera lùi||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|7|[1448.1, 238.1, 1641.7, 381.0]|p07_b02|0.98
VF 5|||interior|Nội thất|Bảng đồng hồ kỹ thuật số sau vô lăng|Vô lăng|7|inch|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|8|[52.2, 407.2, 397.4, 482.2]|p08_b02|0.98
VF 5|||infotainment|Giải trí & kết nối|Màn hình trung tâm cảm ứng|Màn hình giải trí trung tâm|8|inch|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|8|[52.2, 407.2, 397.4, 482.2]|p08_b02|0.98
VF 5|||infotainment|Giải trí & kết nối|Hệ thống loa|Hệ thống loa|4|loa|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|8|[50.5, 503.0, 207.1, 529.8]|p08_b02|0.98
VF 5|||infotainment|Giải trí & kết nối|Cổng USB|Cổng sạc USB|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|8|[1363.9, 74.4, 1645.1, 214.3]|p08_b02|0.98
VF 5|||infotainment|Giải trí & kết nối|Vị trí cổng USB|Cổng sạc USB|2 hàng ghế||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|8|[1363.9, 74.4, 1645.1, 214.3]|p08_b02|0.98
VF 5|||interior|Nội thất|Điều hoà|Hệ thống điều hòa|Chỉnh cơ 1 vùng, màng lọc bụi PM2.5||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|8|[1363.9, 236.9, 1645.1, 408.4]|p08_b02|0.98
VF 5|||safety|An toàn|HỆ THỐNG CHỐNG BÓ CỨNG PHANH ABS|Hệ thống chống bó cứng phanh (ABS)|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|9|[858.7, 169.7, 1060.8, 297.6]|p09_b02|0.98
VF 5|||safety|An toàn|CHỨC NĂNG PHÂN PHỐI LỰC PHANH ĐIỆN TỬ EBD|CHỨC NĂNG PHÂN PHỐI LỰC PHANH ĐIỆN TỬ EBD|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|9|[1069.2, 169.7, 1271.3, 297.6]|p09_b02|0.98
VF 5|||safety|An toàn|HỖ TRỢ LỰC PHANH KHẨN CẤP (BA)|HỖ TRỢ LỰC PHANH KHẨN CẤP (BA)|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|9|[1279.7, 169.7, 1473.3, 297.6]|p09_b02|0.98
VF 5|||safety|An toàn|HỆ THỐNG CÂN BẰNG ĐIỆN TỬ ESC|HỆ THỐNG CÂN BẰNG ĐIỆN TỬ ESC|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|9|[1481.7, 169.7, 1683.8, 297.6]|p09_b02|0.98
VF 5|||safety|An toàn|CHỨC NĂNG KIỂM SOÁT LỰC KÉO TCS|CHỨC NĂNG KIỂM SOÁT LỰC KÉO TCS|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|9|[858.7, 297.6, 1060.8, 446.5]|p09_b02|0.98
VF 5|||safety|An toàn|HỖ TRỢ KHỞI HÀNH NGANG DỐC HSA|HỖ TRỢ KHỞI HÀNH NGANG DỐC HSA|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|9|[1069.2, 297.6, 1271.3, 446.5]|p09_b02|0.98
VF 5|||safety|An toàn|ĐÈN BÁO PHANH KHẨN CẤP ESS|ĐÈN BÁO PHANH KHẨN CẤP ESS|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|9|[1279.7, 297.6, 1473.3, 446.5]|p09_b02|0.98
VF 5|||safety|An toàn|KHÓA CỬA XE TỰ ĐỘNG KHI XE DI CHUYỂN|KHÓA CỬA XE TỰ ĐỘNG KHI XE DI CHUYỂN|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|9|[1481.7, 297.6, 1683.8, 446.5]|p09_b02|0.98
VF 5|||safety|An toàn|CĂNG ĐAI KHẨN CẤP|CĂNG ĐAI KHẨN CẤP|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|9|[858.7, 446.5, 1128.1, 577.4]|p09_b02|0.98
VF 5|||safety|An toàn|MÓC CỐ ĐỊNH GHẾ TRẺ EM ISOFIX|Móc cố định ghế trẻ em ISOFIX|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|9|[1128.1, 446.5, 1406.0, 577.4]|p09_b02|0.98
VF 5|||safety|An toàn|airbags|airbags|6|túi khí|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|9|[1406.0, 446.5, 1683.8, 577.4]|p09_b02|0.98
VF 5|||battery|Pin & sạc|Bộ sạc tại nhà|Bộ sạc tại nhà|Bộ sạc di động tiện lợi||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|10|[33.7, 165.5, 323.3, 367.9]|p10_b02|0.98
VF 5|||battery|Pin & sạc|Khoảng cách trung bình giữa các trạm sạc|Khoảng cách trung bình giữa các trạm sạc|3.5|km|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|10|[33.7, 380.4, 323.3, 567.3]|p10_b02|0.98
VF 5|||battery|Pin & sạc|Thời điểm cập nhật thông tin trạm sạc|Thời điểm cập nhật thông tin trạm sạc|09/2023||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|10|[33.7, 380.4, 323.3, 567.3]|p10_b02|0.98
VF 5|||convenience|Tiện nghi|Bảo hành xe mới|Bảo hành xe mới|7 năm hoặc 160.000 km tùy điều kiện nào đến trước||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|10|[885.7, 218.5, 1252.7, 288.1]|p10_b02|0.98
VF 5|||warranty|Warranty|Bảo hành pin cao áp|Thời gian bảo hành pin|8 năm hoặc 160.000 km tùy điều kiện nào đến trước||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|10|[885.7, 218.5, 1252.7, 288.1]|p10_b02|0.98
VF 5|||convenience|Tiện nghi|Cứu hộ bằng xe kéo|Cứu hộ bằng xe kéo|RSA||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|10|[885.7, 301.2, 1252.7, 363.1]|p10_b02|0.98
VF 5|||convenience|Tiện nghi|Cứu hộ|Cứu hộ|24/7 trong suốt thời gian bảo hành||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|10|[885.7, 301.2, 1252.7, 363.1]|p10_b02|0.98
VF 5|||convenience|Tiện nghi|Mạng lưới|Mạng lưới|150.000 cộng sự phủ rộng toàn quốc||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|10|[885.7, 301.2, 1252.7, 363.1]|p10_b02|0.98
VF 5|||powertrain|Hệ thống truyền động|power_kw|power_kw|100|kW (HP)|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|11|[1301.6, 54.2, 1624.8, 111.3]|p11_b02|0.98
VF 5|||powertrain|Hệ thống truyền động|torque_nm|torque_nm|135|Nm|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|11|[1301.6, 194.1, 1613.1, 256.6]|p11_b02|0.98
VF 5|||battery|Pin & sạc|range_km|range_km|326|Km|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|11|[1301.6, 357.2, 1611.4, 426.2]|p11_b02|0.98
VF 5|||dimension|Kích thước & trọng lượng|wheelbase_mm|wheelbase_mm|2514|mm|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 141.7, 234.0, 153.6]|p12_b02|0.98
VF 5|||dimension|Kích thước & trọng lượng|length_mm|length_mm|3967|mm|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 157.7, 234.0, 168.5]|p12_b02|0.98
VF 5|||dimension|Kích thước & trọng lượng|width_mm|width_mm|1723|mm|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 157.7, 234.0, 168.5]|p12_b02|0.98
VF 5|||dimension|Kích thước & trọng lượng|height_mm|height_mm|1579|mm|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 157.7, 234.0, 168.5]|p12_b02|0.98
VF 5|||dimension|Kích thước & trọng lượng|ground_clearance_mm|ground_clearance_mm|160|mm|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 172.6, 234.0, 183.3]|p12_b02|0.98
VF 5|||dimension|Kích thước & trọng lượng|Dung tích khoang chứa hành lý (Có/gập hàng ghế cuối)|Dung tích khoang chứa hành lý (Có/gập hàng ghế cuối)|331/1015|lít|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 187.5, 234.0, 208.3]|p12_b02|0.98
VF 5|||dimension|Kích thước & trọng lượng|Trọng lượng không tải|Trọng lượng không tải|1.340|kg|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 214.3, 234.0, 225.0]|p12_b02|0.98
VF 5|||dimension|Kích thước & trọng lượng|Tải trọng|Tải trọng|325|kg|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 231.0, 234.0, 241.7]|p12_b02|0.98
VF 5|||chassis|Khung gầm & hệ thống treo|Hệ thống treo - trước|Hệ thống treo|Độc lập, MacPherson||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 303.6, 234.0, 315.5]|p12_b02|0.98
VF 5|||chassis|Khung gầm & hệ thống treo|Hệ thống treo - sau|Hệ thống treo|Dầm xoắn||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 319.1, 234.0, 330.4]|p12_b02|0.98
VF 5|||chassis|Khung gầm & hệ thống treo|Hệ thống phanh trước/sau|Phanh trước|Đĩa thông gió/đĩa||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 334.5, 234.0, 345.9]|p12_b02|0.98
VF 5|||chassis|Khung gầm & hệ thống treo|Loại la-zăng|Kích thước la-zăng|Hợp kim 17 inch||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 349.4, 234.0, 361.3]|p12_b02|0.98
VF 5|||chassis|Khung gầm & hệ thống treo|Trợ lực lái|Trợ lực lái|EPS/Trợ lực điện||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 365.5, 234.0, 376.8]|p12_b02|0.98
VF 5|||exterior|Ngoại thất|Đèn pha|Đèn pha|Halogen Tự động bật/tắt||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 435.1, 234.0, 446.5]|p12_b02|0.98
VF 5|||exterior|Ngoại thất|Đèn hậu|Đèn hậu|Halogen||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 450.6, 234.0, 461.9]|p12_b02|0.98
VF 5|||exterior|Ngoại thất|Gương chiếu hậu|Gương chiếu hậu|Chỉnh điện tích hợp báo rẽ||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 466.1, 234.0, 477.4]|p12_b02|0.98
VF 5|||exterior|Ngoại thất|Kính cửa sổ chỉnh điện|Kính cửa sổ chỉnh điện|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 481.6, 234.0, 492.9]|p12_b02|0.98
VF 5|||exterior|Ngoại thất|Kính chắn gió|Kính chắn gió|Lên/xuống một chạm cửa tài xế||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 494.7, 234.0, 506.6]|p12_b02|0.98
VF 5|||exterior|Ngoại thất|Kính chắn gió|Kính chắn gió|Chống tia UV||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 508.4, 234.0, 519.7]|p12_b02|0.98
VF 5|||exterior|Ngoại thất|Tấm bảo vệ dưới thân xe|Tấm bảo vệ dưới thân xe|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 523.8, 234.0, 535.2]|p12_b02|0.98
VF 5|||powertrain|Hệ thống truyền động|Cấu hình động cơ|Loại động cơ|1 Motor điện||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[316.6, 166.7, 516.9, 177.4]|p12_b02|0.98
VF 5|||powertrain|Hệ thống truyền động|power_kw|power_kw|100|kW/hp|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[316.6, 182.7, 516.9, 193.5]|p12_b02|0.98
VF 5|||powertrain|Hệ thống truyền động|torque_nm|torque_nm|135|Nm|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[316.6, 198.8, 516.9, 209.5]|p12_b02|0.98
VF 5|||powertrain|Hệ thống truyền động|Tăng tốc 0 - 100 km/h|Tăng tốc 0 - 100 km/h|12|s|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[316.6, 214.9, 516.9, 225.6]|p12_b02|0.98
VF 5|||powertrain|Hệ thống truyền động|drivetrain|drivetrain|FWD/Cầu trước||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[316.6, 276.8, 516.9, 287.5]|p12_b02|0.98
VF 5|||powertrain|Hệ thống truyền động|Chọn chế độ lái|Chế độ lái|Eco/Sport||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[316.6, 292.9, 516.9, 303.6]|p12_b02|0.98
VF 5|||battery|Pin & sạc|battery_type|battery_type|LFP||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[316.6, 345.3, 516.9, 356.0]|p12_b02|0.98
VF 5|||battery|Pin & sạc|battery_kwh|battery_kwh|37.23|kWh|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[316.6, 361.3, 516.9, 372.0]|p12_b02|0.98
VF 5|||battery|Pin & sạc|range_km|range_km|326|km|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[316.6, 377.4, 516.9, 401.2]|p12_b02|0.98
VF 5|||battery|Pin & sạc|fast_charge_min|fast_charge_min|33|phút|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[316.6, 406.0, 516.9, 427.4]|p12_b02|0.98
VF 5|||interior|Nội thất|seats|seats|5||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[586.0, 147.6, 813.3, 158.3]|p12_b02|0.98
VF 5|||interior|Nội thất|Chất liệu bọc ghế|Chất liệu bọc ghế|Giả da||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[586.0, 163.1, 813.3, 173.8]|p12_b02|0.98
VF 5|||interior|Nội thất|Ghế lái|Ghế lái|Chỉnh cơ 6 hướng||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[586.0, 178.6, 813.3, 189.3]|p12_b02|0.98
VF 5|||interior|Nội thất|Ghế phụ|Ghế phụ|Chỉnh cơ 4 hướng||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[586.0, 194.1, 813.3, 204.8]|p12_b02|0.98
VF 5|||interior|Nội thất|Hàng ghế thứ hai|Hàng ghế thứ 2|Có thể gập theo tỷ lệ 60:40||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[586.0, 209.5, 813.3, 220.3]|p12_b02|0.98
VF 5|||interior|Nội thất|Vô lăng|Vô lăng|Chỉnh cơ 2 hướng, tích hợp nút bấm điều khiển tính năng giải trí và ga tự động||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[586.0, 225.0, 813.3, 246.4]|p12_b02|0.98
VF 5|||interior|Nội thất|Hệ thống điều hòa|Hệ thống điều hòa|1 vùng||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[586.0, 263.7, 813.3, 274.4]|p12_b02|0.98
VF 5|||interior|Nội thất|Lọc không khí Cabin|Lọc không khí|PM2.5||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[586.0, 279.8, 813.3, 290.5]|p12_b02|0.98
VF 5|||interior|Nội thất|Chức năng làm tan sương/tan băng|Chức năng làm tan sương/tan băng|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[586.0, 295.9, 813.3, 306.6]|p12_b02|0.98
VF 5|||interior|Nội thất|display_inch|display_inch|8|inch|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[586.0, 311.3, 813.3, 322.0]|p12_b02|0.98
VF 5|||interior|Nội thất|Bảng đồng hồ thông tin lái|Bảng đồng hồ thông tin lái|7-inch|inch|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[586.0, 327.4, 813.3, 338.1]|p12_b02|0.98
VF 5|||infotainment|Giải trí & kết nối|Cổng kết nối USB|Kết nối (Bluetooth/Wifi/USB)|Hàng ghế trước: 1 (Cổng dữ liệu và sạc 7,5W); Hàng ghế thứ hai: 1 (Cổng sạc 18W)||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[586.0, 342.9, 813.3, 361.3]|p12_b02|0.98
VF 5|||infotainment|Giải trí & kết nối|Quản lý WiFi (kết nối/phát hotspot)|Kết nối (Bluetooth/Wifi/USB)|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[586.0, 378.6, 813.3, 389.3]|p12_b02|0.98
VF 5|||interior|Nội thất|Quản lý thiết bị Bluetooth (Điện thoại và nghe nhạc)|Quản lý thiết bị Bluetooth (Điện thoại và nghe nhạc)|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[586.0, 394.7, 813.3, 405.4]|p12_b02|0.98
VF 5|||interior|Nội thất|Chìa khóa|Chìa khóa|Chìa khóa từ xa||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[586.0, 410.7, 813.3, 421.5]|p12_b02|0.98
